id,title,score,popularity,genres,tags,main_char,description
174714,2020,62,960,Drama|Romance,Boys' Love:79|Male Protagonist:79|Coastal:79|Primarily Adult Cast:79|Masturbation:40|Gangs:40|Handjob:40|Anal Sex:40|Virginity:20|Nudity:20|Bisexual:20|Adoption:20|Nakadashi:20|Fellatio:20|Crime:20|Drugs:20|Age Gap:20|Gore:20|Tsundere:20|Group Sex:20|Watersports:20|Public Sex:20|Time Skip:20,,"Forced to live as a high school student due to his stepfather’s gambling debt, Jeong Hui-Jae flees to a remote island to live with his grandmother so he can escape the pursuit of loan sharks. But just when he thinks he’s safe, Hui-Jae runs into trouble in the form of the local gangster squad: Bowlcut, Hatchet, and Cha Beom-Joon. But when Hui-Jae becomes Beom-Joon’s errand boy, the two find themselves stuck not only on the island, but in a complicated love affair that leaves them both stranded in love…
  
(Source: Lezhin US)  
 Note: Includes 11 extra chapters."
193040,Men Are Rare,64,960,Drama|Hentai,Isekai:79|Female Harem:73|Full Color:60|Long Strip:60|Nudity:60|Male Protagonist:20|Heterosexual:10,Seon-Ho Kang,"One day, Seon-Ho Kang lost consciousness in an accident, only to wake up to:  
 ""Alright, time to collect your semen, sweetie!""   
Wait a second... Men are rare in this world?! With women throwing themselves at him... Well, if this is how things are, guess I'll just enjoy the feast, one by one!!!  (Source: DAYcomics, edited)"
33028,Mana,59,959,Supernatural,Fashion:20|Ghost:20|Female Protagonist:20|Reincarnation:20|Exorcism:20,Mi-ro,"Zion, a girl that is always taken advantage of by her friends because she is so shy and timid, is approached by two people who asks her strange questions about whether she believes in Confucianist moral doctrine and in the end she is bowing and performing sacrificial rites to ancestral gods. It&rsquo;s shocking enough that the daughter of a pastor is possessed by a ghost, but what&rsquo;s more shocking is that this ghost is a young oppa who sports a fashion that surpasses most of the outstanding looks of bachelors and rockers! From this day on, Zion&rsquo;s life changes forever. From a shy and unsuspecting high school student, she turns into an exorcist.   
(Source: Entropy)"
87273,Sleeping with the Ghost,60,959,Drama|Hentai|Romance|Supernatural,Ghost:20|Full Color:20|Nudity:20|Netorare:20|Long Strip:20,Ho-Jin Gu,"Hearing that his sleeping disorder can be cured by sleeping naked, Hojin decides to try it out. Little did he know that a ghost was living in his house. Little did he know that the ghost was a girl. Little did he know that the ghost was into his naked body.  (Source: Lezhin US)"
135824,Heart Stain,68,959,Romance,Boys' Love:60|Love Triangle:60|Full Color:20|Male Protagonist:20|Teacher:20|Time Skip:20,Do-Ha Park,"""Let's date until we graduate.""  
 
U-Hyeon has a secret crush on his homeroom teacher. His best friend, Do-Ha, finds out and confesses his feelings for him. But then he makes an interesting proposition: ""Go out with me. Fall for me before graduation, and I win. If you don't, you win."" Can U-Hyeon like someone other than his teacher? 
 
(Source: Manta, edited)  
 
 Note: Includes six extra chapters."
189795,Stay Out of My Head!,63,959,Romance|Supernatural,Boys' Love:79|College:50|Full Color:20|Public Sex:20|Long Strip:20|Fellatio:20|Facial:20|Exhibitionism:20|Handjob:20|Anal Sex:20|Group Sex:20|Nudity:20|Rimjob:20,A-Rim Mun,"Moon Ah-Rim has a secret. One accidental touch, and he can hear exactly what you're thinking. So when he accidentally brushes against his longtime crush, Tae-Hun, he expects butterflies…not full-blown NSFW fantasies! Sweet, gentle Tae-Hun isn’t supposed to have those kinds of thoughts, and especially not about him! Ah-Rim is horrified...and maybe just a little intrigued. Because no matter how much he tells himself not to feel anything...his body’s saying otherwise.
  
(Source: Lezhin US)  
 Note: Includes seven extra chapters."
30455,Model,61,958,Horror|Mystery|Romance,Vampire:79|Drawing:79|Heterosexual:79|Female Protagonist:20,Michael Moyers,"Jae is a Korean student who came to Europe to study art. Things aren't going her way, but she's determined to make it. One night, her friend Melissa brings a drunk guy to her apartment and asks if he can stay there for the night. Jae doesn't like it, but agrees. That night she has a dream that the drunk guy drinks her blood...which, of course, turns out NOT to be a dream.
  
Jae is surprisingly unafraid of the vampire, Michael, and starts to paint his portrait. The two strike an unusual deal: if Jae allows the vampire to feed on her, he will pose for her. His beauty and alluring preternatural energy could be exactly what Jae needs to finally succeed as a painter.
  
(Source: TOKYOPOP)
  
 Note: Includes four extra chapters."
128174,Bride of Elysion,51,958,Fantasy|Romance,Isekai:79|Primarily Adult Cast:79|Male Harem:73|Full Color:73|Female Protagonist:70|Magic:60|Amnesia:60|Heterosexual:60|School:60|Love Triangle:40|Super Power:40|Tsundere:40|Kuudere:40|Nudity:30|Age Gap:20,,"""Ina Yoo, an average girl from earth gets summoned to a fantasy world called Elysion where only males with magical powers exist and. Elysion summons females from other worlds and the men of Elysion treat the women with the utmost respect and try to charm the women to be selected as their husbands and mating partners. When the men of Elysion mate with the women, mana from the men are passed on to the women, and depending on the mana capacity of the person, the women can use this mana as their own power.
  
Ina is courted by many men of the top hierarchy of Elysion population and her choice of husband affects her political powers in Elysion as well as magical powers. Ina is naturally able to receive much mana from the men, which is a great point of attraction for men, especially in positions of social power and influence.
  
As Ina rises in social-political status with her increasing magical powers, a rival, Roxanne, appears and tries to overthrow Ina's influence in Elysion by creating riots. Ina now has to calm the riots but can she do so through her husbands and boyfriends...?""
  
(Source: Pocket Comics)"
141199,No Outtakes,71,957,Comedy|Drama|Fantasy|Romance,Female Protagonist:80|Full Color:79|Isekai:79|Acting:79|Survival:79|Heterosexual:66|Historical:60|Super Power:60|Love Triangle:50|Zombie:40,,"Jae-Rin seems like a hip college girl, but she spends her days as a shut-in geeking over Hwi, the male lead of her favorite period drama “Hwaya.”  
As part of a family intervention, her sister talks her into accepting a job as a TV extra. Upon arrival, Jae-Rin discovers that the set is for “Hwaya” but ruins the takes with her awkward movement. Worse comes to worst when she wanders off set and runs into Ahn, the actor playing Hwi. While Jae-Rin loves Hwi to death, she couldn’t care less about the egomaniacal star bringing him to life. Yet lo and behold, a near-fatal accident transports them into the drama! The once fictional world is now their reality. Jae-Rin must act out the role of Hwaya, the dragon maiden who saves her country from peril, without butchering her lines.  Can she put up with Ahn and pull off her role as the heroine in a world without outtakes?  (Source: Tappytoon)"
137387,The Forgotten Princess Just Wants Peace,54,957,Action|Adventure|Psychological|Romance,Full Color:20|Female Protagonist:20,,"I'm the daughter of a Duke?! 
While locked up in a prison cell, Eluana Vita awakens her alchemy powers and later finds out she's the daughter of a Duke! However, she's in for a rude awakening when she realizes the royal life isn't what she thought it'd be. Join Eluana on her journey to find the peaceful life she's always wanted.  
(Source: Manta)"
165556,Hiding the Archduke's Humiliating History,59,957,Fantasy|Romance,Isekai:20|Female Protagonist:20|Full Color:20|Long Strip:20,,"After being neglected in her past life, Izelle is ecstatic to be reborn as a rich character until her family suddenly goes bankrupt! While thinking about what to do, she's given the perfect chance to solve her financial crisis when she saves young Archduke Karl Byron from being bullied. Unfortunately, Karl doesn't remember her at all when they reunite as adults, and she has no choice but to coerce him into helping her. Can Izelle get what she wants, or will Karl be more trouble than he's worth?
  
(Source: Tapas)"
98723,You Jin,61,957,Drama|Psychological|Romance,Boys' Love:60|Male Protagonist:20,,"A dark and handsome stranger appears on You Jin’s doorstep one day, claiming to be a childhood friend that’s contracted a mysterious and potentially fatal disease – the reason You Jin doesn’t recognize him. Being the long-lost childhood friend that he is, he asks You Jin to help fulfill his dying wish. But can You Jin trust this beautiful stranger?  (Source: Lezhin US)  
 Note: Includes three extra chapters."
165556,Hiding the Archduke's Humiliating History,59,957,Fantasy|Romance,Isekai:20|Female Protagonist:20|Full Color:20|Long Strip:20,,"After being neglected in her past life, Izelle is ecstatic to be reborn as a rich character until her family suddenly goes bankrupt! While thinking about what to do, she's given the perfect chance to solve her financial crisis when she saves young Archduke Karl Byron from being bullied. Unfortunately, Karl doesn't remember her at all when they reunite as adults, and she has no choice but to coerce him into helping her. Can Izelle get what she wants, or will Karl be more trouble than he's worth?
  
(Source: Tapas)"
182844,Reluctant Encounters,56,956,Drama|Romance,Full Color:60|Boys' Love:60|Rape:40|Long Strip:20|Primarily Adult Cast:20|Fellatio:20|Bullying:20|Asphyxiation:20|Nakadashi:20|Fingering:20|Yandere:20,Jae-Min Hyeon,"After Tae-Yoon's ex-boyfriend sends a package to his old address, he quickly rushes to get it before anybody sees it. There, he unexpectedly runs into Jae-Min, a former high school classmate with whom he shares a tense and complicated past. Tae-Yoon flees quickly, hoping it will be their final encounter, but fate insists on intertwining their paths again. To confront his lingering guilt, he offers Jae-Min a sincere apology, only to be met with a shocking suggestion—that they meet five more times. What seems like a simple request leaves Tae-Yoon both confused and anxious, as he begins to wonder what Jae-Min’s true intentions might be.
  
(Source: Lezhin US)"
144382,Perfectly Broken Love,69,955,Comedy|Romance,Boys' Love:60|Male Protagonist:20|Full Color:20|College:20|Dissociative Identities:20|Tanned Skin:20|Tsundere:20|Fellatio:20|Masturbation:20,Dong-Jae Ma,"Business student Ma Dongjae is cursed with only ever falling for ultra-straight dudes, so you can just imagine the luck he’s had with love. All he really wants is a relationship of his own, but his own poor taste keeps getting in the way! Finally, Dongjae is propositioned, but…it’s by a weirdo in the campus changing rooms. It doesn’t matter how sexy he is, Dongjae has to turn him down, obviously! That should be the end of it, but fate just loves messing with Dongjae, and so they end up not only sharing a class but also being assigned to work on the same project! The thing is, the cool and aloof man who introduces himself is nothing like the creep Dongjae met before. One minute he’s hot, the next minute he’s cold, and half the time he seems to forget they’ve ever even spoken. It’s almost like he’s two different people…   
(Source: Lezhin)"
168479,Insatiable Massage Club,57,955,Drama|Hentai|Romance,Full Color:20|Nudity:20|Male Protagonist:20|Large Breasts:20|College:20|Defloration:20|Handjob:20|Fellatio:20|Virginity:20|Heterosexual:20|Ahegao:20|Public Sex:20|Female Harem:20|Love Triangle:20|Tsundere:20|Sex Toys:20|Masturbation:20|Bondage:20|Nakadashi:20,,"Seo Minjae, who recently treated his hyperhidrosis at a mysterious clinic, now possesses a strange power no one can quite explain. To manage its lingering symptoms, he turns to the campus rehabilitation club, Care, for an affordable solution. To join, he must pass an initiation test: a one-on-one massage session in front of the club president. The catch? His massage partner is none other than Yoo Ara, a judo major who once slammed him into the ground after mistaking him for the campus pervert. Now, Minjae must use his mysterious power to pull off the ultimate act of persuasion.  (Source: Lezhin US)"
